ubigeo,ano,semana,p_fal,p_vivax,date
160303,2013,27,48,141,2013-07-08
160303,2013,28,59,159,2013-07-15
160303,2013,29,26,72,2013-07-22
160303,2013,30,25,33,2013-07-29
160303,2013,31,67,90,2013-08-05
160303,2013,32,33,74,2013-08-12
160303,2013,33,24,94,2013-08-19
160303,2013,34,12,51,2013-08-26
160303,2013,35,29,55,2013-09-02
160303,2013,36,57,84,2013-09-09
160303,2013,37,32,69,2013-09-16
160303,2013,38,2,2,2013-09-23
160303,2013,39,4,4,2013-09-30
160303,2013,40,34,28,2013-10-07
160303,2013,41,90,67,2013-10-14
160303,2013,42,31,44,2013-10-21
160303,2013,43,30,47,2013-10-28
160303,2013,44,36,38,2013-11-04
160303,2013,45,68,67,2013-11-11
160303,2013,46,100,86,2013-11-18
160303,2013,47,90,56,2013-11-25
160303,2013,48,40,33,2013-12-02
160303,2013,49,64,55,2013-12-09
160303,2013,50,63,53,2013-12-16
160303,2013,51,32,26,2013-12-23
160303,2013,52,30,38,2013-12-30
160303,2014,1,28,49,2014-01-06
160303,2014,2,16,42,2014-01-13
160303,2014,3,14,22,2014-01-20
160303,2014,4,7,28,2014-01-27
160303,2014,5,20,31,2014-02-03
160303,2014,6,11,18,2014-02-10
160303,2014,7,22,39,2014-02-17
160303,2014,8,15,19,2014-02-24
160303,2014,9,28,34,2014-03-03
160303,2014,10,15,28,2014-03-10
160303,2014,11,27,22,2014-03-17
160303,2014,12,17,19,2014-03-24
160303,2014,13,27,30,2014-03-31
160303,2014,14,19,11,2014-04-07
160303,2014,15,44,36,2014-04-14
160303,2014,16,40,44,2014-04-21
160303,2014,17,1,4,2014-04-28
160303,2014,18,20,9,2014-05-05
160303,2014,19,13,9,2014-05-12
160303,2014,20,18,29,2014-05-19
160303,2014,21,53,102,2014-05-26
160303,2014,22,44,85,2014-06-02
160303,2014,23,16,57,2014-06-09
160303,2014,24,48,88,2014-06-16
160303,2014,25,55,164,2014-06-23
160303,2014,26,66,83,2014-06-30
160303,2014,27,90,117,2014-07-07
160303,2014,28,98,120,2014-07-14
160303,2014,29,106,157,2014-07-21
160303,2014,30,74,102,2014-07-28
160303,2014,31,157,165,2014-08-04
160303,2014,32,170,124,2014-08-11
160303,2014,33,63,58,2014-08-18
160303,2014,34,9,22,2014-08-25
160303,2014,35,67,68,2014-09-01
160303,2014,36,66,91,2014-09-08
160303,2014,37,62,71,2014-09-15
160303,2014,38,58,53,2014-09-22
160303,2014,39,78,59,2014-09-29
160303,2014,40,136,72,2014-10-06
160303,2014,41,55,52,2014-10-13
160303,2014,42,35,58,2014-10-20
160303,2014,43,20,45,2014-10-27
160303,2014,44,38,45,2014-11-03
160303,2014,45,56,58,2014-11-10
160303,2014,46,31,70,2014-11-17
160303,2014,47,42,38,2014-11-24
160303,2014,48,28,57,2014-12-01
160303,2014,49,7,6,2014-12-08
160303,2014,50,8,20,2014-12-15
160303,2014,51,16,42,2014-12-22
160303,2014,52,2,15,2014-12-29
160303,2014,53,15,28,2015-01-05
160303,2015,1,0,10,2015-01-05
160303,2015,2,14,28,2015-01-12
160303,2015,3,13,35,2015-01-19
160303,2015,4,9,25,2015-01-26
160303,2015,5,12,24,2015-02-02
160303,2015,6,13,38,2015-02-09
160303,2015,7,3,35,2015-02-16
160303,2015,8,6,42,2015-02-23
160303,2015,9,13,42,2015-03-02
160303,2015,10,14,62,2015-03-09
160303,2015,11,17,47,2015-03-16
160303,2015,12,3,6,2015-03-23
160303,2015,13,41,77,2015-03-30
160303,2015,14,14,39,2015-04-06
160303,2015,15,5,30,2015-04-13
160303,2015,16,18,53,2015-04-20
160303,2015,17,17,34,2015-04-27
160303,2015,18,21,75,2015-05-04
160303,2015,19,27,65,2015-05-11
160303,2015,20,44,58,2015-05-18
160303,2015,21,29,64,2015-05-25
160303,2015,22,18,27,2015-06-01
160303,2015,23,52,169,2015-06-08
160303,2015,24,24,43,2015-06-15
160303,2015,25,25,65,2015-06-22
160303,2015,26,22,34,2015-06-29
160303,2015,27,13,43,2015-07-06
160303,2015,28,29,41,2015-07-13
160303,2015,29,23,47,2015-07-20
160303,2015,30,4,7,2015-07-27
160303,2015,31,22,25,2015-08-03
160303,2015,32,55,79,2015-08-10
160303,2015,33,48,79,2015-08-17
160303,2015,34,55,120,2015-08-24
160303,2015,35,67,120,2015-08-31
160303,2015,36,58,104,2015-09-07
160303,2015,37,71,123,2015-09-14
160303,2015,38,125,125,2015-09-21
160303,2015,39,68,88,2015-09-28
160303,2015,40,116,128,2015-10-05
160303,2015,41,80,93,2015-10-12
160303,2015,42,47,58,2015-10-19
160303,2015,43,47,42,2015-10-26
160303,2015,44,33,49,2015-11-02
160303,2015,45,61,105,2015-11-09
160303,2015,46,32,53,2015-11-16
160303,2015,47,61,85,2015-11-23
160303,2015,48,28,61,2015-11-30
160303,2015,49,21,37,2015-12-07
160303,2015,50,13,29,2015-12-14
160303,2015,51,39,72,2015-12-21
160303,2015,52,22,27,2015-12-28
160303,2016,1,34,39,2016-01-04
160303,2016,2,27,35,2016-01-11
160303,2016,3,15,19,2016-01-18
160303,2016,4,1,5,2016-01-25
160303,2016,5,75,66,2016-02-01
160303,2016,6,5,13,2016-02-08
160303,2016,7,84,85,2016-02-15
160303,2016,8,106,55,2016-02-22
160303,2016,9,4,2,2016-02-29
160303,2016,10,23,57,2016-03-07
160303,2016,11,18,79,2016-03-14
160303,2016,12,16,79,2016-03-21
160303,2016,13,27,64,2016-03-28
160303,2016,14,3,16,2016-04-04
160303,2016,15,29,104,2016-04-11
160303,2016,16,23,79,2016-04-18
160303,2016,17,5,14,2016-04-25
160303,2016,18,84,154,2016-05-02
160303,2016,19,34,94,2016-05-09
160303,2016,20,44,138,2016-05-16
160303,2016,21,27,113,2016-05-23
160303,2016,22,21,116,2016-05-30
160303,2016,23,25,82,2016-06-06
160303,2016,24,80,130,2016-06-13
160303,2016,25,53,105,2016-06-20
160303,2016,26,51,139,2016-06-27
160303,2016,27,40,124,2016-07-04
160303,2016,28,6,33,2016-07-11
160303,2016,29,42,178,2016-07-18
160303,2016,30,40,182,2016-07-25
160303,2016,31,26,137,2016-08-01
160303,2016,32,22,148,2016-08-08
160303,2016,33,75,218,2016-08-15
160303,2016,34,98,207,2016-08-22
160303,2016,35,19,58,2016-08-29
160303,2016,36,27,149,2016-09-05
160303,2016,37,12,67,2016-09-12
160303,2016,38,33,90,2016-09-19
160303,2016,39,7,28,2016-09-26
160303,2016,40,27,90,2016-10-03
160303,2016,41,36,91,2016-10-10
160303,2016,42,3,10,2016-10-17
160303,2016,43,28,94,2016-10-24
160303,2016,44,35,105,2016-10-31
160303,2016,45,25,117,2016-11-07
160303,2016,46,28,93,2016-11-14
160303,2016,47,23,88,2016-11-21
160303,2016,48,50,128,2016-11-28
160303,2016,49,51,128,2016-12-05
160303,2016,50,2,4,2016-12-12
160303,2016,51,4,6,2016-12-19
160303,2016,52,2,6,2016-12-26
160303,2017,1,37,117,2017-01-02
160303,2017,2,14,57,2017-01-09
160303,2017,3,13,43,2017-01-16
160303,2017,4,14,51,2017-01-23
160303,2017,5,11,54,2017-01-30
160303,2017,7,0,1,2017-02-13
160303,2017,8,2,2,2017-02-20
160303,2017,9,0,8,2017-02-27
160303,2017,10,4,27,2017-03-06
160303,2017,11,17,47,2017-03-13
160303,2017,12,6,40,2017-03-20
160303,2017,13,15,55,2017-03-27
160303,2017,14,13,43,2017-04-03
160303,2017,15,5,68,2017-04-10
160303,2017,16,8,40,2017-04-17
160303,2017,17,8,56,2017-04-24
160303,2017,18,9,50,2017-05-01
160303,2017,19,3,52,2017-05-08
160303,2017,20,21,119,2017-05-15
160303,2017,21,19,94,2017-05-22
160303,2017,22,9,87,2017-05-29
160303,2017,23,22,133,2017-06-05
160303,2017,24,15,139,2017-06-12
160303,2017,25,16,133,2017-06-19
160303,2017,26,19,184,2017-06-26
160303,2017,27,4,29,2017-07-03
160303,2017,28,2,61,2017-07-10
160303,2017,29,13,110,2017-07-17
160303,2017,30,11,76,2017-07-24
160303,2017,31,20,97,2017-07-31
160303,2017,32,8,78,2017-08-07
160303,2017,33,18,59,2017-08-14
160303,2017,34,39,152,2017-08-21
160303,2017,35,8,57,2017-08-28
160303,2017,36,14,108,2017-09-04
160303,2017,37,15,45,2017-09-11
160303,2017,38,15,63,2017-09-18
160303,2017,39,28,83,2017-09-25
160303,2017,40,10,52,2017-10-02
160303,2017,41,6,61,2017-10-09
160303,2017,42,7,51,2017-10-16
160303,2017,43,6,64,2017-10-23
160303,2017,44,6,49,2017-10-30
160303,2017,45,12,50,2017-11-06
160303,2017,46,18,83,2017-11-13
160303,2017,47,11,35,2017-11-20
160303,2017,48,8,52,2017-11-27
160303,2017,49,4,42,2017-12-04
160303,2017,50,9,82,2017-12-11
160303,2017,51,0,18,2017-12-18
160303,2017,52,4,32,2017-12-25
160303,2018,1,6,59,2018-01-01
160303,2018,2,1,74,2018-01-08
160303,2018,3,12,69,2018-01-15
160303,2018,4,2,33,2018-01-22
160303,2018,5,6,58,2018-01-29
160303,2018,6,15,72,2018-02-05
160303,2018,7,17,53,2018-02-12
160303,2018,8,26,55,2018-02-19
160303,2018,9,19,57,2018-02-26
160303,2018,10,11,42,2018-03-05
160303,2018,11,10,51,2018-03-12
160303,2018,12,7,46,2018-03-19
160303,2018,13,19,75,2018-03-26
160303,2018,14,17,79,2018-04-02
160303,2018,15,22,55,2018-04-09
160303,2018,16,13,45,2018-04-16
160303,2018,17,14,37,2018-04-23
160303,2018,18,13,58,2018-04-30
160303,2018,19,16,54,2018-05-07
160303,2018,20,10,75,2018-05-14
160303,2018,21,13,86,2018-05-21
160303,2018,22,28,55,2018-05-28
160303,2018,23,15,34,2018-06-04
160303,2018,24,22,87,2018-06-11
160303,2018,25,25,84,2018-06-18
160303,2018,26,12,63,2018-06-25
160303,2018,27,14,55,2018-07-02
160303,2018,28,23,85,2018-07-09
160303,2018,29,84,148,2018-07-16
160303,2018,30,64,84,2018-07-23
160303,2018,31,32,102,2018-07-30
160303,2018,32,18,40,2018-08-06
160303,2018,33,16,47,2018-08-13
160303,2018,34,11,45,2018-08-20
160303,2018,35,8,36,2018-08-27
160303,2018,36,11,61,2018-09-03
160303,2018,37,25,62,2018-09-10
160303,2018,38,14,44,2018-09-17
160303,2018,39,17,32,2018-09-24
160303,2018,40,8,64,2018-10-01
160303,2018,41,11,50,2018-10-08
160303,2018,42,7,23,2018-10-15
160303,2018,43,4,27,2018-10-22
160303,2018,44,4,24,2018-10-29
160303,2018,45,8,34,2018-11-05
160303,2018,46,14,47,2018-11-12
160303,2018,47,7,39,2018-11-19
160303,2018,48,9,31,2018-11-26
160303,2018,49,1,23,2018-12-03
160303,2018,50,4,30,2018-12-10
160303,2018,51,7,28,2018-12-17
160303,2018,52,8,13,2018-12-24
160303,2019,1,7,50,2019-01-07
160303,2019,2,6,46,2019-01-14
160303,2019,3,3,24,2019-01-21
160303,2019,4,2,31,2019-01-28
160303,2019,5,2,30,2019-02-04
160303,2019,6,3,25,2019-02-11
160303,2019,7,1,24,2019-02-18
160303,2019,8,3,63,2019-02-25
160303,2019,9,2,19,2019-03-04
160303,2019,10,7,32,2019-03-11
160303,2019,11,9,39,2019-03-18
160303,2019,12,7,66,2019-03-25
160303,2019,13,5,37,2019-04-01
160303,2019,14,10,43,2019-04-08
160303,2019,15,3,30,2019-04-15
160303,2019,16,1,29,2019-04-22
160303,2019,17,4,28,2019-04-29
160303,2019,18,6,44,2019-05-06
160303,2019,19,6,17,2019-05-13
160303,2019,20,8,32,2019-05-20
160303,2019,21,7,26,2019-05-27
160303,2019,22,6,37,2019-06-03
160303,2019,23,6,27,2019-06-10
160303,2019,24,7,26,2019-06-17
160303,2019,25,9,33,2019-06-24
160303,2019,26,2,17,2019-07-01
160303,2019,27,9,34,2019-07-08
160303,2019,28,13,27,2019-07-15
160303,2019,29,2,16,2019-07-22
160303,2019,30,3,29,2019-07-29
160303,2019,31,12,26,2019-08-05
160303,2019,32,3,48,2019-08-12
160303,2019,33,9,36,2019-08-19
160303,2019,34,7,26,2019-08-26
160303,2019,35,7,26,2019-09-02
160303,2019,36,5,31,2019-09-09
160303,2019,37,4,29,2019-09-16
160303,2019,38,2,33,2019-09-23
160303,2019,39,6,37,2019-09-30
160303,2019,40,2,35,2019-10-07
160303,2019,41,4,25,2019-10-14
160303,2019,42,2,31,2019-10-21
160303,2019,43,2,20,2019-10-28
160303,2019,44,1,25,2019-11-04
160303,2019,45,4,42,2019-11-11
160303,2019,46,10,64,2019-11-18
160303,2019,47,7,30,2019-11-25
160303,2019,48,9,41,2019-12-02
160303,2019,49,2,45,2019-12-09
160303,2019,50,6,42,2019-12-16
160303,2019,51,3,14,2019-12-23
160303,2019,52,1,10,2019-12-30
160303,2020,1,3,17,2020-01-06
160303,2020,2,0,19,2020-01-13
160303,2020,3,0,23,2020-01-20
160303,2020,4,1,5,2020-01-27
160303,2020,5,0,13,2020-02-03
160303,2020,6,1,25,2020-02-10
160303,2020,7,3,42,2020-02-17
160303,2020,8,6,30,2020-02-24
160303,2020,9,3,26,2020-03-02
160303,2020,10,0,39,2020-03-09
160303,2020,11,1,20,2020-03-16
160303,2020,12,0,35,2020-03-23
160303,2020,13,0,17,2020-03-30
160303,2020,14,4,25,2020-04-06
160303,2020,15,0,22,2020-04-13
160303,2020,16,3,32,2020-04-20
160303,2020,17,0,34,2020-04-27
160303,2020,18,1,19,2020-05-04
160303,2020,19,0,26,2020-05-11
160303,2020,20,0,18,2020-05-18
160303,2020,21,1,12,2020-05-25
160303,2020,22,0,28,2020-06-01
160303,2020,23,0,23,2020-06-08
160303,2020,24,0,19,2020-06-15
160303,2020,25,0,16,2020-06-22
160303,2020,26,0,22,2020-06-29
160303,2020,27,0,25,2020-07-06
160303,2020,28,0,22,2020-07-13
160303,2020,29,5,24,2020-07-20
160303,2020,30,4,38,2020-07-27
160303,2020,31,1,22,2020-08-03
160303,2020,32,3,25,2020-08-10
160303,2020,33,1,24,2020-08-17
160303,2020,34,2,18,2020-08-24
160303,2020,35,8,12,2020-08-31
160303,2020,36,8,25,2020-09-07
160303,2020,37,2,19,2020-09-14
160303,2020,38,4,25,2020-09-21
160303,2020,39,5,21,2020-09-28
160303,2020,40,7,33,2020-10-05
160303,2020,41,2,24,2020-10-12
160303,2020,42,4,16,2020-10-19
160303,2020,43,1,16,2020-10-26
160303,2020,44,0,9,2020-11-02
160303,2020,45,3,12,2020-11-09
160303,2020,46,0,11,2020-11-16
160303,2020,47,3,13,2020-11-23
160303,2020,48,1,15,2020-11-30
160303,2020,49,0,19,2020-12-07
160303,2020,50,0,19,2020-12-14
160303,2020,51,0,15,2020-12-21
160303,2020,52,2,6,2020-12-28
160303,2020,53,0,8,2021-01-04
160303,2021,1,1,16,2021-01-04
160303,2021,2,0,12,2021-01-11
160303,2021,3,1,20,2021-01-18
160303,2021,4,0,18,2021-01-25
160303,2021,5,0,22,2021-02-01
160303,2021,6,6,18,2021-02-08
160303,2021,7,2,38,2021-02-15
160303,2021,8,1,25,2021-02-22
160303,2021,9,1,26,2021-03-01
160303,2021,10,0,6,2021-03-08
160303,2021,11,1,13,2021-03-15
160303,2021,12,1,6,2021-03-22
160303,2021,13,0,4,2021-03-29
160303,2021,14,0,16,2021-04-05
160303,2021,15,0,11,2021-04-12
160303,2021,16,0,18,2021-04-19
160303,2021,17,0,5,2021-04-26
160303,2021,18,0,16,2021-05-03
160303,2021,19,0,16,2021-05-10
160303,2021,20,0,12,2021-05-17
160303,2021,21,1,19,2021-05-24
160303,2021,22,0,16,2021-05-31
160303,2021,23,0,19,2021-06-07
160303,2021,24,1,14,2021-06-14
160303,2021,25,1,12,2021-06-21
160303,2021,26,0,22,2021-06-28
160303,2021,27,1,22,2021-07-05
160303,2021,28,0,28,2021-07-12
160303,2021,29,0,5,2021-07-19
160303,2021,30,1,29,2021-07-26
160303,2021,31,0,31,2021-08-02
160303,2021,32,2,29,2021-08-09
160303,2021,33,1,32,2021-08-16
160303,2021,34,1,22,2021-08-23
160303,2021,35,0,32,2021-08-30
160303,2021,36,2,21,2021-09-06
160303,2021,37,0,18,2021-09-13
160303,2021,38,1,9,2021-09-20
160303,2021,39,4,12,2021-09-27
160303,2021,40,1,18,2021-10-04
160303,2021,41,1,11,2021-10-11
160303,2021,43,0,8,2021-10-25
160303,2021,44,1,21,2021-11-01
160303,2021,46,0,2,2021-11-15
160303,2021,47,0,2,2021-11-22
160303,2021,48,0,3,2021-11-29
160303,2021,49,0,14,2021-12-06
160303,2021,50,0,5,2021-12-13
160303,2021,51,0,2,2021-12-20
160303,2022,1,0,11,2022-01-03
160303,2022,2,1,25,2022-01-10
160303,2022,3,3,19,2022-01-17
160303,2022,4,1,16,2022-01-24
160303,2022,5,0,6,2022-01-31
160303,2022,6,0,13,2022-02-07
160303,2022,7,2,19,2022-02-14
160303,2022,8,2,12,2022-02-21
160303,2022,9,2,12,2022-02-28
160303,2022,10,4,14,2022-03-07
160303,2022,11,3,20,2022-03-14
160303,2022,12,0,19,2022-03-21
160303,2022,13,0,22,2022-03-28
160303,2022,14,0,16,2022-04-04
160303,2022,15,1,10,2022-04-11
160303,2022,16,0,33,2022-04-18
160303,2022,17,1,15,2022-04-25
160303,2022,18,0,15,2022-05-02
160303,2022,19,0,30,2022-05-09
160303,2022,20,6,21,2022-05-16
160303,2022,21,6,39,2022-05-23
160303,2022,22,1,28,2022-05-30
160303,2022,23,0,71,2022-06-06
160303,2022,24,2,43,2022-06-13
160303,2022,25,0,49,2022-06-20
160303,2022,26,6,83,2022-06-27
160303,2022,27,2,99,2022-07-04
160303,2022,28,7,47,2022-07-11
160303,2022,29,1,22,2022-07-18
160303,2022,30,9,42,2022-07-25
160303,2022,31,1,67,2022-08-01
160303,2022,32,8,52,2022-08-08
160303,2022,33,4,53,2022-08-15
160303,2022,34,5,52,2022-08-22
160303,2022,35,2,40,2022-08-29
160303,2022,36,4,19,2022-09-05
160303,2022,37,1,10,2022-09-12
160303,2022,38,0,17,2022-09-19
160303,2022,39,4,32,2022-09-26
160303,2022,40,0,18,2022-10-03
160303,2022,41,2,18,2022-10-10
160303,2022,42,2,15,2022-10-17
160303,2022,43,1,14,2022-10-24
160303,2022,44,1,13,2022-10-31
160303,2022,45,7,15,2022-11-07
160303,2022,46,2,14,2022-11-14
160303,2022,47,2,8,2022-11-21
160303,2022,48,2,10,2022-11-28
160303,2022,49,2,11,2022-12-05
160303,2022,50,4,5,2022-12-12
160303,2022,51,0,4,2022-12-19
160303,2022,52,0,2,2022-12-26
160304,2009,1,1,3,2009-01-05
160304,2009,2,0,11,2009-01-12
160304,2009,3,0,6,2009-01-19
160304,2009,4,0,3,2009-01-26
160304,2009,5,2,17,2009-02-02
160304,2009,6,0,6,2009-02-09
160304,2009,7,1,3,2009-02-16
160304,2009,8,3,5,2009-02-23
160304,2009,9,4,10,2009-03-02
160304,2009,10,5,10,2009-03-09
160304,2009,11,2,9,2009-03-16
160304,2009,12,3,4,2009-03-23
160304,2009,13,6,6,2009-03-30
160304,2009,14,2,2,2009-04-06
160304,2009,15,5,12,2009-04-13
160304,2009,16,8,21,2009-04-20
160304,2009,17,7,11,2009-04-27
160304,2009,18,17,16,2009-05-04
160304,2009,19,7,25,2009-05-11
160304,2009,20,11,30,2009-05-18
160304,2009,21,41,46,2009-05-25
160304,2009,22,26,35,2009-06-01
160304,2009,23,10,35,2009-06-08
160304,2009,24,2,12,2009-06-15
160304,2009,25,5,27,2009-06-22
160304,2009,26,0,13,2009-06-29
160304,2009,27,20,41,2009-07-06
160304,2009,28,0,8,2009-07-13
160304,2009,29,1,3,2009-07-20
160304,2009,30,12,19,2009-07-27
160304,2009,31,8,15,2009-08-03
160304,2009,32,5,12,2009-08-10
160304,2009,33,9,9,2009-08-17
160304,2009,34,5,16,2009-08-24
160304,2009,35,3,17,2009-08-31
160304,2009,36,4,14,2009-09-07
160304,2009,37,14,22,2009-09-14
160304,2009,38,6,19,2009-09-21
160304,2009,39,2,14,2009-09-28
160304,2009,40,7,12,2009-10-05
160304,2009,41,15,32,2009-10-12
160304,2009,42,1,17,2009-10-19
160304,2009,43,4,14,2009-10-26
160304,2009,44,5,9,2009-11-02
160304,2009,45,0,10,2009-11-09
160304,2009,46,2,21,2009-11-16
160304,2009,47,0,21,2009-11-23
160304,2009,48,1,12,2009-11-30
160304,2009,49,8,81,2009-12-07
160304,2009,50,4,13,2009-12-14
160304,2009,51,2,19,2009-12-21
160304,2009,52,0,20,2009-12-28
160304,2010,1,5,71,2010-01-04
160304,2010,2,0,26,2010-01-11
160304,2010,3,5,24,2010-01-18
160304,2010,4,0,40,2010-01-25
160304,2010,5,2,31,2010-02-01
160304,2010,6,8,62,2010-02-08
160304,2010,7,11,28,2010-02-15
160304,2010,8,3,21,2010-02-22
160304,2010,9,0,25,2010-03-01
160304,2010,10,2,27,2010-03-08
160304,2010,11,5,34,2010-03-15
160304,2010,12,2,41,2010-03-22
160304,2010,13,4,23,2010-03-29
160304,2010,14,6,10,2010-04-05
160304,2010,15,0,13,2010-04-12
160304,2010,16,3,8,2010-04-19
160304,2010,17,2,20,2010-04-26
160304,2010,18,0,8,2010-05-03
160304,2010,19,1,17,2010-05-10
160304,2010,20,2,16,2010-05-17
160304,2010,21,0,8,2010-05-24
160304,2010,22,0,8,2010-05-31
160304,2010,23,0,6,2010-06-07
160304,2010,24,2,9,2010-06-14
160304,2010,25,2,8,2010-06-21
160304,2010,26,1,3,2010-06-28
160304,2010,27,6,4,2010-07-05
160304,2010,28,0,12,2010-07-12
160304,2010,29,0,6,2010-07-19
160304,2010,30,0,6,2010-07-26
160304,2010,31,0,7,2010-08-02
160304,2010,32,0,2,2010-08-09
160304,2010,33,1,4,2010-08-16
160304,2010,34,0,7,2010-08-23
160304,2010,35,1,3,2010-08-30
160304,2010,36,2,9,2010-09-06
160304,2010,37,0,4,2010-09-13
160304,2010,38,0,4,2010-09-20
160304,2010,39,1,2,2010-09-27
160304,2010,40,0,3,2010-10-04
160304,2010,41,0,4,2010-10-11
160304,2010,42,1,3,2010-10-18
160304,2010,43,0,5,2010-10-25
160304,2010,44,0,5,2010-11-01
160304,2010,46,0,2,2010-11-15
160304,2010,47,0,4,2010-11-22
160304,2010,49,0,2,2010-12-06
160304,2010,50,0,2,2010-12-13
160304,2010,51,0,4,2010-12-20
160304,2010,52,0,1,2010-12-27
160304,2011,1,0,4,2011-01-03
160304,2011,2,0,2,2011-01-10
160304,2011,3,0,2,2011-01-17
160304,2011,4,0,6,2011-01-24
160304,2011,6,0,1,2011-02-07
160304,2011,7,0,3,2011-02-14
160304,2011,8,0,3,2011-02-21
160304,2011,9,0,3,2011-02-28
160304,2011,14,0,8,2011-04-04
160304,2011,15,0,1,2011-04-11
160304,2011,19,0,4,2011-05-09
160304,2011,20,0,2,2011-05-16
160304,2011,21,0,1,2011-05-23
160304,2011,22,0,2,2011-05-30
160304,2011,23,0,1,2011-06-06
160304,2011,24,0,1,2011-06-13
160304,2011,26,0,1,2011-06-27
160304,2011,27,0,2,2011-07-04
160304,2011,28,0,2,2011-07-11
160304,2011,30,0,2,2011-07-25
160304,2011,31,0,2,2011-08-01
160304,2011,32,0,1,2011-08-08
160304,2011,33,0,8,2011-08-15
160304,2011,34,3,5,2011-08-22
160304,2011,35,2,4,2011-08-29
160304,2011,36,0,3,2011-09-05
160304,2011,37,0,8,2011-09-12
160304,2011,38,0,2,2011-09-19
160304,2011,39,0,3,2011-09-26
160304,2011,41,0,7,2011-10-10
160304,2011,42,1,6,2011-10-17
160304,2011,43,0,6,2011-10-24
160304,2011,44,0,12,2011-10-31
160304,2011,45,0,4,2011-11-07
160304,2011,46,0,17,2011-11-14
160304,2011,47,0,7,2011-11-21
160304,2011,48,0,4,2011-11-28
160304,2011,49,0,10,2011-12-05
160304,2011,50,0,18,2011-12-12
160304,2011,51,0,5,2011-12-19
160304,2011,52,0,7,2011-12-26
160304,2012,1,0,8,2012-01-02
160304,2012,2,0,14,2012-01-09
160304,2012,3,0,19,2012-01-16
160304,2012,4,0,3,2012-01-23
160304,2012,5,1,7,2012-01-30
160304,2012,6,1,9,2012-02-06
160304,2012,7,0,12,2012-02-13
160304,2012,8,0,10,2012-02-20
160304,2012,9,0,8,2012-02-27
160304,2012,10,0,9,2012-03-05
160304,2012,11,0,7,2012-03-12
160304,2012,12,0,7,2012-03-19
160304,2012,13,0,12,2012-03-26
160304,2012,14,0,14,2012-04-02
160304,2012,15,0,6,2012-04-09
160304,2012,16,0,7,2012-04-16
160304,2012,17,0,3,2012-04-23
160304,2012,18,0,9,2012-04-30
160304,2012,19,0,9,2012-05-07
160304,2012,20,0,7,2012-05-14
160304,2012,21,0,15,2012-05-21
160304,2012,22,0,15,2012-05-28
160304,2012,23,0,12,2012-06-04
160304,2012,24,1,25,2012-06-11
160304,2012,25,0,6,2012-06-18
160304,2012,26,0,13,2012-06-25
160304,2012,27,0,14,2012-07-02
160304,2012,28,0,20,2012-07-09
160304,2012,29,0,23,2012-07-16
160304,2012,30,0,80,2012-07-23
160304,2012,31,0,47,2012-07-30
160304,2012,32,0,18,2012-08-06
160304,2012,33,0,18,2012-08-13
160304,2012,34,0,14,2012-08-20
160304,2012,35,0,14,2012-08-27
160304,2012,36,0,12,2012-09-03
160304,2012,37,0,7,2012-09-10
160304,2012,39,0,5,2012-09-24
160304,2012,40,0,11,2012-10-01
160304,2012,41,0,13,2012-10-08
160304,2012,42,0,11,2012-10-15
160304,2012,43,0,8,2012-10-22
160304,2012,44,0,16,2012-10-29
160304,2012,45,0,28,2012-11-05
160304,2012,46,0,15,2012-11-12
160304,2012,47,0,30,2012-11-19
160304,2012,48,0,35,2012-11-26
160304,2012,49,0,34,2012-12-03
160304,2012,50,0,31,2012-12-10
160304,2012,51,0,22,2012-12-17
160304,2012,52,0,7,2012-12-24
160304,2013,1,0,6,2013-01-07
160304,2013,2,0,13,2013-01-14
160304,2013,3,0,36,2013-01-21
160304,2013,4,0,27,2013-01-28
160304,2013,5,1,14,2013-02-04
160304,2013,6,0,26,2013-02-11
160304,2013,7,0,21,2013-02-18
160304,2013,8,0,25,2013-02-25
160304,2013,9,0,26,2013-03-04
160304,2013,10,0,8,2013-03-11
160304,2013,11,0,16,2013-03-18
160304,2013,12,0,5,2013-03-25
160304,2013,13,0,1,2013-04-01
160304,2013,14,0,7,2013-04-08
160304,2013,15,0,7,2013-04-15
160304,2013,16,0,9,2013-04-22
160304,2013,17,2,14,2013-04-29
160304,2013,18,0,8,2013-05-06
160304,2013,19,0,1,2013-05-13
160304,2013,20,1,22,2013-05-20
160304,2013,21,22,24,2013-05-27
160304,2013,22,7,44,2013-06-03
160304,2013,23,30,17,2013-06-10
160304,2013,24,11,37,2013-06-17
160304,2013,25,16,31,2013-06-24
160304,2013,26,3,14,2013-07-01
160304,2013,27,0,19,2013-07-08
160304,2013,28,0,41,2013-07-15
160304,2013,29,2,24,2013-07-22
160304,2013,30,0,22,2013-07-29
160304,2013,31,4,2,2013-08-05
160304,2013,32,1,10,2013-08-12
160304,2013,33,1,6,2013-08-19
160304,2013,34,0,9,2013-08-26
160304,2013,35,0,3,2013-09-02
160304,2013,36,2,9,2013-09-09
160304,2013,37,0,14,2013-09-16
160304,2013,38,11,14,2013-09-23
160304,2013,39,10,6,2013-09-30
160304,2013,40,10,11,2013-10-07
160304,2013,41,6,12,2013-10-14
160304,2013,42,2,7,2013-10-21
160304,2013,43,5,14,2013-10-28
160304,2013,44,4,9,2013-11-04
160304,2013,45,0,4,2013-11-11
160304,2013,46,3,22,2013-11-18
160304,2013,47,5,18,2013-11-25
160304,2013,48,1,53,2013-12-02
160304,2013,49,1,42,2013-12-09
